user_id,month_index,month_of_year,income,spend,budget,budget_util,savings_rate,n_transactions,weekend_ratio,largest_txn,crypto_value,crypto_txn,spike,overspend,cat_food_dining,cat_groceries,cat_transport,cat_housing_utilities,cat_health,cat_entertainment,cat_shopping,cat_education,cat_subscriptions,cat_transfers,cat_other
109,20,3,2636.02,1579.71,1963.59,0.8045,0.4007,25,0.3817,465.11,0.0,0,0,0,183.49,208.99,134.59,175.87,165.13,226.41,141.28,144.84,42.62,44.67,111.83
109,21,4,2518.7,1602.22,1963.59,0.816,0.3639,29,0.4965,267.73,0.0,0,0,0,148.22,210.57,110.55,165.66,159.28,294.19,200.23,137.22,43.77,28.72,103.81
109,22,5,2627.32,1532.68,1963.59,0.7806,0.4166,22,0.3467,144.18,0.0,0,0,0,169.04,242.11,134.23,150.74,135.3,218.66,168.53,144.47,38.64,38.07,92.9
109,23,6,2663.29,1516.58,1963.59,0.7724,0.4306,30,0.4152,367.7,0.0,0,0,0,172.73,203.52,123.09,158.07,143.84,252.39,120.46,159.31,40.51,35.5,107.16
109,24,7,2304.06,1765.74,1963.59,0.8992,0.2336,32,0.4333,427.4,0.0,0,0,0,209.36,247.62,147.36,196.68,170.76,194.22,274.34,153.14,49.0,29.71,93.55
109,25,8,2533.91,1493.4,1963.59,0.7605,0.4106,21,0.4518,124.43,0.0,0,0,0,162.19,183.69,127.52,131.96,144.03,260.79,205.34,160.75,34.5,21.13,61.51
109,26,9,2470.31,1332.57,1963.59,0.6786,0.4606,23,0.4232,171.68,0.0,0,0,0,108.34,173.73,146.64,147.95,123.83,263.17,97.41,128.78,39.88,33.12,69.71
109,27,10,2295.61,1480.75,1963.59,0.7541,0.355,35,0.4109,520.3,0.0,0,0,0,168.0,161.8,121.42,143.35,140.05,257.49,183.34,134.22,36.89,23.34,110.86
109,28,11,2648.81,1623.42,1963.59,0.8268,0.3871,25,0.2771,205.18,0.0,0,0,0,191.46,225.48,145.86,171.27,150.73,213.81,141.97,197.43,39.35,39.94,106.1
109,29,12,3488.81,1834.57,1963.59,0.9343,0.4742,35,0.2745,833.53,0.0,0,0,0,252.77,206.87,141.82,176.22,146.51,297.65,232.41,181.84,42.54,38.89,117.05
110,0,9,3216.3,4068.58,2243.06,1.8139,-0.265,67,0.497,2372.2,0.0,0,1,1,361.9,660.62,506.52,663.97,322.77,20.31,63.91,1095.7,26.37,93.33,253.19
110,1,10,3418.44,4012.62,2243.06,1.7889,-0.1738,89,0.4126,609.39,0.0,0,0,1,251.69,647.16,545.31,611.8,353.9,19.13,26.9,1048.88,26.16,130.88,350.82
110,2,11,3313.53,2430.25,2243.06,1.0835,0.2666,43,0.385,652.94,0.0,0,0,1,282.8,502.72,229.2,405.17,241.81,13.13,34.03,550.72,16.32,52.52,101.83
110,3,12,3025.38,3117.56,2243.06,1.3899,-0.0305,57,0.4111,752.16,0.0,0,0,1,256.28,573.53,339.14,464.53,225.28,33.7,31.99,830.12,20.17,109.83,232.99
110,4,1,2984.12,2289.54,2243.06,1.0207,0.2328,50,0.4046,792.53,0.0,0,0,1,234.79,404.48,268.91,391.21,235.85,17.24,30.12,498.17,16.73,70.9,121.14
110,5,2,3117.26,2137.51,2243.06,0.9529,0.3143,38,0.4188,749.0,0.0,0,0,0,155.33,440.07,269.43,363.07,201.62,15.44,25.0,459.05,15.09,42.21,151.2
110,6,3,2884.72,4785.67,2243.06,2.1335,-0.659,90,0.4899,2218.87,0.0,0,1,1,482.19,755.47,584.11,736.55,457.67,27.83,48.68,1250.31,31.24,107.42,304.2
110,7,4,3098.42,2029.2,2243.06,0.9047,0.3451,40,0.5216,117.31,0.0,0,0,0,139.35,380.9,244.11,295.37,177.45,13.76,23.76,547.68,12.9,57.4,136.51
110,8,5,3156.43,2974.23,2243.06,1.326,0.0577,69,0.4188,835.83,0.0,0,0,1,336.23,511.58,305.78,486.69,293.61,25.16,31.18,725.36,20.07,79.1,159.47
110,9,6,4009.06,2913.02,2243.06,1.2987,0.2734,59,0.4338,1088.78,0.0,0,0,1,205.82,539.09,340.93,477.29,240.64,26.7,39.48,744.29,20.55,77.95,200.29
110,10,7,2879.23,3528.09,2243.06,1.5729,-0.2254,78,0.3389,417.28,0.0,0,0,1,313.15,601.12,472.26,543.73,381.93,31.85,38.09,850.86,23.57,83.0,188.52
110,11,8,3031.51,1976.33,2243.06,0.8811,0.3481,50,0.4081,280.96,0.0,0,0,0,134.12,400.58,206.81,311.44,178.19,20.54,21.38,501.99,11.9,56.22,133.14
110,12,9,3059.23,3370.21,2243.06,1.5025,-0.1017,65,0.3486,628.91,0.0,0,0,1,288.39,652.87,362.5,501.72,304.87,20.59,26.58,925.97,21.93,92.19,172.6
110,13,10,3087.42,1925.87,2243.06,0.8586,0.3762,27,0.4025,91.96,0.0,0,0,0,143.22,324.28,235.95,307.7,226.97,16.38,17.31,453.67,12.55,47.12,140.73
110,14,11,3162.57,4373.87,2243.06,1.95,-0.383,81,0.4403,257.22,0.0,0,0,1,341.73,713.69,479.46,720.78,415.43,44.03,55.67,1154.09,30.1,97.96,320.92
110,15,12,4298.39,3422.69,2243.06,1.5259,0.2037,62,0.385,294.58,0.0,0,0,1,253.01,586.07,354.65,524.68,304.71,25.7,44.89,979.59,22.13,101.94,225.32
110,16,1,3051.82,1701.99,2243.06,0.7588,0.4423,41,0.3438,409.66,0.0,0,0,0,141.2,300.85,182.54,289.66,153.39,11.39,16.32,418.02,11.68,63.62,113.32
110,17,2,3001.04,2867.62,2243.06,1.2784,0.0445,44,0.477,1357.01,0.0,0,0,1,214.33,465.32,376.21,491.31,281.72,23.45,28.08,713.49,20.07,70.97,182.69
110,18,3,3131.23,1672.25,2243.06,0.7455,0.4659,31,0.4061,183.57,0.0,0,0,0,134.3,284.95,209.75,272.41,134.81,16.44,29.77,427.08,11.59,43.61,107.56
110,19,4,3045.39,2364.56,2243.06,1.0542,0.2236,42,0.4615,359.73,0.0,0,0,1,213.24,397.07,288.56,382.53,233.0,14.44,28.44,554.01,16.53,67.33,169.41
110,20,5,2969.3,2805.7,2243.06,1.2508,0.0551,48,0.5124,124.41,0.0,0,0,1,210.12,452.64,369.97,470.03,239.57,29.24,18.68,720.56,18.6,70.94,205.35
110,21,6,3094.59,2603.97,2243.06,1.1609,0.1585,44,0.4206,471.18,0.0,0,0,1,227.77,460.39,304.35,394.54,235.48,14.66,20.25,644.74,17.16,61.66,222.98
110,22,7,3041.35,2401.34,2243.06,1.0706,0.2104,33,0.5177,152.67,0.0,0,0,1,182.24,467.32,275.2,386.86,227.7,16.77,33.36,573.44,16.71,70.49,151.25
110,23,8,3151.15,3700.83,2243.06,1.6499,-0.1744,64,0.4122,743.99,0.0,0,0,1,306.42,696.57,424.52,615.81,336.66,23.77,44.79,935.78,25.42,110.39,180.73
110,24,9,2997.48,2604.64,2243.06,1.1612,0.1311,41,0.4003,852.87,0.0,0,0,1,229.82,517.66,282.94,420.46,211.05,15.31,35.52,629.15,18.42,80.31,164.0
110,25,10,3002.42,3388.59,2243.06,1.5107,-0.1286,67,0.3616,1194.42,0.0,0,0,1,239.47,684.3,317.78,556.2,313.11,30.1,18.27,830.21,22.96,78.14,298.04
110,26,11,3245.34,2497.55,2243.06,1.1135,0.2304,40,0.317,185.03,0.0,0,0,1,287.98,508.05,251.54,391.84,169.56,22.07,39.77,579.32,16.17,71.0,160.24
110,27,12,3089.13,4137.47,2243.06,1.8446,-0.3394,82,0.4707,1029.51,0.0,0,0,1,267.6,683.58,464.64,615.5,392.63,30.46,41.27,1150.68,24.93,93.01,373.17
110,28,1,3034.23,2002.29,2243.06,0.8927,0.3401,39,0.3587,60.07,0.0,0,0,0,158.38,457.09,192.37,349.83,202.85,21.25,19.23,431.91,14.9,58.65,95.83
110,29,2,2909.5,1575.58,2243.06,0.7024,0.4585,36,0.3701,504.95,0.0,0,0,0,103.26,270.58,157.92,268.48,152.03,10.83,16.28,461.03,10.71,35.67,88.79
111,0,9,3792.7,3079.08,2655.66,1.1594,0.1882,62,0.1682,353.96,0.0,0,0,1,295.95,405.15,172.32,1167.39,123.12,3.08,98.63,380.36,95.96,242.5,94.62
111,1,10,3688.57,6097.18,2655.66,2.2959,-0.653,117,0.2544,2224.9,0.0,0,1,1,534.07,921.87,299.19,2285.08,235.27,6.16,174.37,902.65,194.23,320.23,224.07
111,2,11,3436.57,3934.55,2655.66,1.4816,-0.1449,56,0.2112,1011.76,0.0,0,0,1,422.2,555.51,204.94,1361.05,196.22,3.75,92.25,589.03,123.57,265.85,120.16
111,3,12,3503.52,5333.45,2655.66,2.0083,-0.5223,95,0.2105,1890.58,0.0,0,0,1,595.62,697.34,316.05,1778.01,199.09,4.77,170.66,905.37,159.57,321.41,185.55
111,4,1,3670.39,3878.98,2655.66,1.4606,-0.0568,59,0.1987,754.68,0.0,0,0,1,454.51,591.29,188.4,1506.6,125.18,4.07,88.73,552.8,124.29,141.09,102.01
111,5,2,3840.75,3817.94,2655.66,1.4377,0.0059,65,0.1443,1187.19,0.0,0,0,1,407.27,529.38,186.69,1548.63,173.16,4.14,63.61,499.06,134.5,181.61,89.89
111,6,3,3590.98,6610.33,2655.66,2.4891,-0.8408,125,0.4093,2500.47,0.0,0,1,1,722.54,946.85,329.1,2402.05,251.5,6.65,167.43,1039.75,220.45,407.36,116.65
111,7,4,3759.92,3714.53,2655.66,1.3987,0.0121,58,0.2716,1019.75,0.0,0,0,1,413.46,512.55,186.85,1336.89,153.33,3.65,90.78,607.52,119.59,199.88,90.03
111,8,5,3835.65,4306.52,2655.66,1.6216,-0.1228,91,0.2259,278.33,0.0,0,0,1,459.31,617.25,210.76,1484.67,166.05,4.06,114.7,684.41,132.48,299.96,132.85
111,9,6,3637.46,4409.94,2655.66,1.6606,-0.2124,80,0.3603,917.39,0.0,0,0,1,229.59,574.03,264.0,1703.92,191.83,4.37,93.21,706.49,145.87,354.37,142.26
111,10,7,4003.05,4559.3,2655.66,1.7168,-0.139,90,0.2603,722.83,0.0,0,0,1,327.0,588.9,269.48,1643.55,187.8,4.41,159.82,793.56,142.9,290.43,151.45
111,11,8,3832.73,7512.74,2655.66,2.829,-0.9602,123,0.2783,2581.98,0.0,0,1,1,741.47,1052.22,396.02,2702.92,292.06,7.43,147.18,1273.0,241.76,543.8,114.89
111,12,9,3610.25,3901.59,2655.66,1.4692,-0.0807,68,0.2802,1153.51,0.0,0,0,1,409.86,569.56,197.63,1376.44,185.62,3.76,63.27,525.33,119.9,320.38,129.85
111,13,10,3809.59,3713.84,2655.66,1.3985,0.0251,69,0.3528,717.51,0.0,0,0,1,393.88,465.13,188.52,1365.1,169.55,3.61,90.29,623.89,118.94,193.49,101.44
111,14,11,3432.19,4180.75,2655.66,1.5743,-0.2181,90,0.2126,1172.25,0.0,0,0,1,482.04,543.64,230.07,1384.87,189.71,3.81,134.28,676.58,122.09,269.31,144.35
111,15,12,3912.09,4343.11,2655.66,1.6354,-0.1102,79,0.2949,768.68,0.0,0,0,1,545.94,547.02,228.3,1421.71,208.95,3.91,161.55,628.63,127.85,299.51,169.73
111,16,1,3277.54,3794.75,2655.66,1.4289,-0.1578,75,0.2966,113.84,0.0,0,0,1,424.21,460.76,225.63,1413.73,141.65,3.88,118.79,478.88,130.03,289.89,107.3
111,17,2,3437.1,4022.41,2655.66,1.5147,-0.1703,75,0.3524,792.09,0.0,0,0,1,454.68,507.55,182.93,1501.66,181.13,4.18,78.42,650.94,129.51,224.62,106.78
111,18,3,3778.02,4412.99,2655.66,1.6617,-0.1681,76,0.3191,1002.1,0.0,0,0,1,408.9,549.67,238.9,1698.78,194.88,4.7,93.57,684.36,146.01,232.29,160.92
111,19,4,3873.17,4299.2,2655.66,1.6189,-0.11,86,0.24,1646.8,0.0,0,0,1,408.16,562.45,213.07,1609.57,192.37,4.35,105.2,620.03,142.59,326.43,114.97
111,20,5,4010.3,3860.38,2655.66,1.4536,0.0374,73,0.2686,1069.67,0.0,0,0,1,416.56,547.45,230.81,1414.44,161.86,3.83,111.76,474.47,128.46,262.85,107.89
111,21,6,3545.24,4148.74,2655.66,1.5622,-0.1702,74,0.2325,124.46,0.0,0,0,1,352.16,614.65,202.28,1436.73,180.29,3.92,144.5,669.86,128.7,258.87,156.78
111,22,7,3435.54,2894.99,2655.66,1.0901,0.1573,51,0.3099,1112.9,0.0,0,0,1,374.9,361.5,136.19,1091.1,145.12,2.91,82.29,382.55,100.13,145.75,72.54
111,23,8,3384.12,5244.18,2655.66,1.9747,-0.5496,81,0.2175,1728.28,0.0,0,1,1,408.1,798.01,276.2,1874.54,234.78,5.17,195.46,829.48,171.67,309.27,141.51
111,24,9,3413.08,3271.76,2655.66,1.232,0.0414,54,0.3307,762.46,0.0,0,0,1,270.83,391.33,175.83,1278.41,166.79,3.38,79.69,470.52,110.23,227.52,97.22
111,25,10,3372.8,3744.44,2655.66,1.41,-0.1102,68,0.3346,338.49,0.0,0,0,1,375.3,525.27,205.25,1398.84,164.93,3.73,101.46,575.85,118.21,174.74,100.87
111,26,11,3816.74,4380.16,2655.66,1.6494,-0.1476,71,0.301,1496.63,0.0,0,0,1,436.7,625.18,235.04,1568.66,191.2,4.17,128.86,530.17,138.65,318.94,202.56
111,27,12,5818.87,5103.76,2655.66,1.9218,0.1229,111,0.3241,311.33,0.0,0,0,1,570.9,675.87,300.66,1697.08,207.15,4.63,189.05,788.09,154.66,361.75,153.93
111,28,1,3403.54,4213.78,2655.66,1.5867,-0.2381,88,0.211,1079.91,0.0,0,0,1,454.32,597.08,235.28,1497.46,176.29,4.12,116.29,637.22,132.98,250.29,112.43
111,29,2,3696.87,3545.34,2655.66,1.335,0.041,64,0.2322,449.39,0.0,0,0,1,407.96,429.09,200.25,1378.79,145.6,3.73,96.47,444.58,117.75,196.32,124.8
112,0,9,8136.62,4818.74,6521.19,0.7389,0.4078,77,0.3316,356.15,3700.32,2,0,0,27.89,428.29,626.71,792.22,501.08,872.08,529.77,437.3,193.71,185.39,224.28
112,1,10,8382.5,4875.05,6521.19,0.7476,0.4184,90,0.391,1462.58,4012.19,0,0,0,24.74,372.43,533.79,755.92,428.31,1178.41,504.7,457.9,192.1,233.1,193.64
112,2,11,8761.75,8798.6,6521.19,1.3492,-0.0042,190,0.4757,1579.91,3850.39,1,0,1,53.05,802.91,1095.54,1391.34,914.63,1829.86,978.59,810.72,328.77,359.69,233.51
112,3,12,9778.98,10550.94,6521.19,1.6179,-0.0789,186,0.5001,1976.11,3104.64,3,0,1,73.49,881.35,1262.51,1547.12,1085.61,2218.7,1444.1,815.5,392.82,497.42,332.33
112,4,1,8010.39,4553.63,6521.19,0.6983,0.4315,74,0.4458,962.4,4389.18,1,0,0,31.43,332.43,507.13,738.48,503.84,814.45,674.8,378.62,173.96,206.97,191.52
112,5,2,8987.61,11127.4,6521.19,1.7063,-0.2381,218,0.375,5542.91,4638.22,1,1,1,79.91,1034.9,1301.76,1854.8,1075.57,2574.78,1191.47,903.31,461.87,309.22,339.8
112,6,3,8529.44,5746.99,6521.19,0.8813,0.3262,126,0.5622,581.76,5312.56,1,0,0,34.91,448.23,735.72,1022.66,561.7,1128.27,603.94,520.18,241.27,273.9,176.21
112,7,4,8511.71,6810.73,6521.19,1.0444,0.1998,105,0.4674,825.47,6579.22,1,0,1,53.92,572.63,642.64,1088.02,694.31,1537.52,1027.57,502.03,261.17,212.86,218.07
112,8,5,8631.1,11294.19,6521.19,1.7319,-0.3085,195,0.3816,6776.51,5456.2,0,1,1,79.96,996.7,1283.94,1825.35,1161.46,2076.81,1647.12,953.16,440.55,432.43,396.72
112,9,6,12476.78,9802.48,6521.19,1.5032,0.2143,195,0.4336,3406.02,6313.27,0,1,1,44.59,902.67,1046.88,1707.81,1088.01,2368.19,140.04,1242.68,420.87,544.59,296.15
112,10,7,8352.92,4477.32,6521.19,0.6866,0.464,73,0.4029,1924.84,6192.87,0,0,0,25.27,291.68,488.71,630.55,355.71,1216.5,660.45,302.93,145.57,229.2,130.73
112,11,8,7837.78,12711.32,6521.19,1.9492,-0.6218,238,0.4159,6946.28,5385.52,1,1,1,68.89,1145.43,1527.26,2100.98,1238.85,2822.85,1254.25,988.57,508.09,605.46,450.68
112,12,9,8457.78,5323.02,6521.19,0.8163,0.3706,82,0.3703,825.8,5732.98,1,0,0,32.51,533.88,603.51,944.37,589.69,906.71,555.39,467.37,236.4,261.85,191.35
112,13,10,8435.06,7235.9,6521.19,1.1096,0.1422,128,0.4113,482.02,6312.88,0,0,1,51.34,638.9,868.22,1180.44,789.92,1164.03,890.11,722.17,286.56,360.76,283.44
112,14,11,8795.5,9623.09,6521.19,1.4757,-0.0941,164,0.318,569.12,7720.67,0,0,1,58.98,821.89,1083.94,1623.25,1106.03,1844.35,888.79,949.68,392.94,472.18,381.05
112,15,12,13505.37,7880.74,6521.19,1.2085,0.4165,133,0.4096,1125.26,9788.34,1,0,1,58.81,655.19,742.9,1111.42,840.91,1281.86,1388.42,788.64,283.17,365.78,363.65
112,16,1,8096.67,6093.15,6521.19,0.9344,0.2475,116,0.311,813.96,6516.08,1,0,0,39.86,556.43,784.74,1091.14,655.82,1032.77,605.47,572.67,267.75,251.68,234.81
112,17,2,8527.77,4722.39,6521.19,0.7242,0.4462,76,0.336,792.54,6141.81,0,0,0,34.05,395.16,523.48,845.82,380.93,1019.82,534.86,420.44,197.1,197.08,173.65
112,18,3,8253.26,4113.67,6521.19,0.6308,0.5016,66,0.4538,1323.35,5910.51,1,0,0,24.64,343.01,478.41,655.19,298.82,998.66,466.56,354.62,161.86,150.48,181.4
112,19,4,8042.63,11195.86,6521.19,1.7168,-0.3921,218,0.4937,5926.02,5454.77,1,1,1,63.6,746.51,1257.88,1655.82,862.51,2219.15,2141.53,1181.76,403.93,333.83,329.35
112,20,5,8600.68,7146.26,6521.19,1.0959,0.1691,112,0.354,3626.9,5249.95,1,0,1,38.61,528.97,813.54,1168.6,625.92,1376.45,1047.47,670.76,297.28,299.58,279.08
112,21,6,12812.99,9713.18,6521.19,1.4895,0.2419,185,0.4704,3181.46,5143.61,1,1,1,66.32,737.01,1257.07,1586.38,918.81,1726.03,1078.28,1104.75,410.58,449.14,378.81
112,22,7,8646.78,5313.16,6521.19,0.8148,0.3855,93,0.4031,608.05,4171.71,1,0,0,35.42,489.9,533.56,855.28,548.52,862.61,814.85,505.04,216.71,281.24,170.03
112,23,8,8980.78,4257.17,6521.19,0.6528,0.526,80,0.3611,460.67,5522.57,4,0,0,21.56,377.65,466.11,677.76,401.98,1068.43,393.8,344.51,163.85,186.71,154.79
112,24,9,9466.78,8942.6,6521.19,1.3713,0.0554,158,0.3979,2840.16,5492.58,3,1,1,54.47,838.04,890.8,1568.34,850.81,1665.91,1158.93,885.01,369.77,331.4,329.11
112,25,10,8053.04,5660.33,6521.19,0.868,0.2971,112,0.4145,465.62,6013.21,1,0,0,40.22,473.9,627.16,935.06,588.58,968.19,779.55,580.49,231.61,209.32,226.25
112,26,11,9069.65,5972.2,6521.19,0.9158,0.3415,96,0.4966,332.06,5182.38,1,0,0,41.18,474.59,493.94,969.82,599.11,1195.64,866.11,541.53,227.88,343.69,218.71
112,27,12,12074.74,8376.08,6521.19,1.2844,0.3063,145,0.34,890.6,5065.09,1,0,1,47.59,599.4,953.29,1143.07,922.74,1415.49,1735.23,670.57,272.32,291.09,325.27
112,28,1,8755.65,5286.79,6521.19,0.8107,0.3962,102,0.3428,1612.14,4869.85,0,0,0,32.74,590.86,702.35,1047.79,634.65,632.39,383.79,567.54,245.79,243.01,205.9
112,29,2,9476.35,5748.44,6521.19,0.8815,0.3934,117,0.4208,707.58,4233.14,1,0,0,40.68,469.46,622.46,976.52,547.0,1229.82,611.6,560.17,248.49,256.92,185.33
113,0,12,7662.38,4023.53,5390.09,0.7465,0.4749,83,0.2407,2060.08,5187.73,0,0,0,40.87,1937.6,177.11,635.27,233.32,13.08,99.64,154.61,152.67,520.18,59.17
113,1,1,7388.56,5418.77,5390.09,1.0053,0.2666,96,0.2449,1181.54,7692.52,0,0,1,39.24,2726.36,277.49,901.33,239.72,14.56,155.89,168.32,206.97,652.0,36.9
113,2,2,7291.19,4865.07,5390.09,0.9026,0.3327,72,0.1934,1172.36,7373.58,1,0,0,53.89,2264.02,251.74,925.86,273.92,17.53,102.51,163.79,223.94,548.97,38.89
113,3,3,7314.09,4938.82,5390.09,0.9163,0.3248,103,0.261,411.78,10502.49,0,0,0,51.94,2142.9,265.68,943.74,314.45,13.09,104.01,139.5,228.92,682.61,51.99
113,4,4,7373.36,6027.26,5390.09,1.1182,0.1826,100,0.2998,1452.19,10412.55,1,0,1,61.24,2790.83,257.51,1078.06,390.82,13.48,125.47,175.64,259.22,767.23,107.76
113,5,5,7239.19,6781.94,5390.09,1.2582,0.0632,133,0.3115,942.95,8461.11,0,0,1,61.85,3437.68,247.52,1071.02,439.11,14.96,180.58,216.59,266.42,743.55,102.65
113,6,6,8867.26,6023.55,5390.09,1.1175,0.3207,106,0.2526,1311.4,7734.72,1,0,1,69.72,3067.13,239.16,1000.35,331.01,21.06,89.79,157.29,239.89,709.74,98.4
113,7,7,7823.23,6034.7,5390.09,1.1196,0.2286,97,0.2805,271.44,6698.11,2,0,1,47.07,2958.27,252.72,930.93,367.86,16.91,115.78,171.23,231.66,871.09,71.18
113,8,8,7820.04,6039.83,5390.09,1.1205,0.2276,107,0.355,241.76,5805.47,1,0,1,96.06,2666.81,293.18,1156.79,347.94,15.92,162.97,211.09,290.0,734.96,64.11
113,9,9,6674.5,6576.17,5390.09,1.22,0.0147,118,0.392,1121.37,6202.74,3,0,1,74.13,3387.73,272.81,1136.53,331.52,15.83,120.87,191.83,287.8,662.59,94.52
113,10,10,7499.75,6520.9,5390.09,1.2098,0.1305,114,0.2732,1187.96,4656.52,1,0,1,56.06,3295.34,249.57,1146.84,455.16,14.74,125.53,217.15,283.75,616.18,60.58
113,11,11,8019.84,4099.11,5390.09,0.7605,0.4889,78,0.2725,707.73,4019.49,1,0,0,52.06,2030.77,194.19,658.57,194.57,12.06,74.73,135.62,153.93,553.28,39.35
113,12,12,9390.84,6596.9,5390.09,1.2239,0.2975,134,0.3185,284.07,6005.81,2,0,1,67.35,3194.89,288.17,996.77,299.1,26.08,171.33,166.93,250.7,1075.0,60.58
113,13,1,7683.32,5688.12,5390.09,1.0553,0.2597,112,0.3074,844.87,4563.23,0,0,1,43.16,2789.15,231.02,994.31,293.69,10.97,74.51,176.13,234.91,780.16,60.1
113,14,2,7661.19,4132.83,5390.09,0.7667,0.4606,78,0.1895,216.84,4967.06,1,0,0,35.65,2059.53,148.68,703.07,222.62,9.19,122.59,117.19,166.68,490.25,57.39
113,15,3,7235.3,7331.06,5390.09,1.3601,-0.0132,127,0.365,4106.65,5710.11,1,1,1,77.71,3658.98,298.64,1282.3,420.11,19.98,168.93,250.12,300.87,778.77,74.66
113,16,4,6886.64,6150.03,5390.09,1.141,0.107,110,0.2706,797.03,6904.66,2,0,1,57.17,3027.65,228.8,1139.45,341.69,18.27,122.06,202.94,272.37,665.95,73.66
113,17,5,6272.32,9688.21,5390.09,1.7974,-0.5446,173,0.308,4917.2,10419.02,2,1,1,93.37,4761.06,426.67,1644.83,544.57,29.31,313.79,320.22,396.45,1049.3,108.62
113,18,6,9436.88,6172.74,5390.09,1.1452,0.3459,95,0.2337,1872.83,14922.74,2,0,1,69.95,3250.46,256.99,1019.46,346.81,13.09,143.51,191.45,239.21,574.29,67.51
113,19,7,7410.14,6613.55,5390.09,1.227,0.1075,121,0.2703,861.38,15247.37,1,0,1,84.61,3220.79,295.02,1174.57,321.88,25.91,222.89,223.47,291.11,681.28,72.03
113,20,8,7197.85,6191.51,5390.09,1.1487,0.1398,113,0.3195,236.06,14075.29,1,0,1,34.49,3187.57,235.57,1017.1,317.0,17.28,147.0,181.49,264.53,701.8,87.68
113,21,9,7747.8,5110.65,5390.09,0.9482,0.3404,101,0.2688,443.65,19374.56,0,0,0,69.18,2110.49,293.53,912.32,297.72,10.62,128.88,186.98,223.76,805.96,71.22
113,22,10,7566.61,5553.86,5390.09,1.0304,0.266,100,0.3084,1214.77,16338.11,0,0,1,53.52,2778.71,227.42,975.94,310.43,8.61,140.04,165.37,229.54,583.69,80.58
113,23,11,6814.26,7565.21,5390.09,1.4035,-0.1102,139,0.2856,2801.98,18553.62,0,1,1,58.39,3919.98,330.4,1187.39,402.68,26.13,220.32,199.88,281.15,851.21,87.69
113,24,12,9054.55,5270.82,5390.09,0.9779,0.4179,95,0.2529,158.12,18074.55,0,0,0,76.26,2426.01,288.19,826.17,271.82,17.83,145.56,173.34,210.41,790.03,45.19
113,25,1,7488.69,4553.3,5390.09,0.8448,0.392,83,0.2897,526.09,20529.8,2,0,0,41.85,2070.38,175.12,820.15,266.48,12.7,71.68,152.56,188.01,704.37,50.0
113,26,2,7100.1,5338.05,5390.09,0.9903,0.2482,87,0.4012,789.68,26884.15,1,0,0,39.92,2515.26,229.31,997.32,331.09,17.83,124.1,182.38,244.14,570.22,86.48
113,27,3,6973.99,4054.11,5390.09,0.7521,0.4187,73,0.2862,902.84,30282.27,5,0,0,38.74,1882.55,220.12,729.24,236.06,11.76,90.09,143.76,173.4,483.03,45.34
113,28,4,7482.75,6058.13,5390.09,1.1239,0.1904,115,0.3629,584.17,41801.29,0,0,1,55.64,3145.7,205.65,1016.62,323.44,20.15,126.13,202.6,245.22,636.0,80.98
113,29,5,6999.06,5791.78,5390.09,1.0745,0.1725,103,0.3054,1730.92,43763.63,2,0,1,78.59,2822.49,248.3,1061.77,316.65,15.35,138.75,185.9,247.63,588.82,87.54
114,0,9,4221.45,3114.89,3332.7,0.9346,0.2621,57,0.0794,744.13,0.0,0,0,0,41.63,916.78,137.89,603.41,353.49,138.37,73.51,84.0,85.37,467.48,212.96
114,1,10,4101.21,3305.45,3332.7,0.9918,0.194,63,0.2552,244.04,0.0,0,0,0,28.95,1161.47,112.53,596.58,242.11,178.22,31.06,79.72,83.67,568.4,222.76
114,2,11,4502.22,3668.15,3332.7,1.1007,0.1853,71,0.1809,643.06,0.0,0,0,1,44.23,1004.45,130.4,628.64,416.57,159.34,75.72,91.03,91.34,706.46,319.96
114,3,12,5477.77,4101.28,3332.7,1.2306,0.2513,83,0.2185,735.88,0.0,0,0,1,42.07,1201.89,190.96,694.18,514.5,176.63,36.6,116.22,99.2,681.71,347.33
114,4,1,4487.42,3069.45,3332.7,0.921,0.316,48,0.2587,530.77,0.0,0,0,0,38.06,888.62,142.37,576.64,364.03,161.51,47.34,72.74,81.06,446.64,250.45
114,5,2,4150.39,3072.03,3332.7,0.9218,0.2598,60,0.3237,1306.5,0.0,0,0,0,37.01,903.4,140.74,544.86,303.05,266.72,39.78,59.89,78.53,437.65,260.39
114,6,3,4114.94,3193.91,3332.7,0.9584,0.2238,68,0.2412,230.09,0.0,0,0,0,35.81,898.51,153.36,632.86,388.69,108.98,50.24,69.33,86.18,501.74,268.22
114,7,4,4373.29,3241.08,3332.7,0.9725,0.2589,45,0.1987,194.88,0.0,0,0,0,42.01,948.57,152.13,606.71,353.62,196.17,43.72,81.37,87.78,531.09,197.91
114,8,5,4555.96,3056.04,3332.7,0.917,0.3292,49,0.2501,999.83,0.0,0,0,0,30.18,918.9,116.92,521.96,347.42,199.66,33.8,58.22,76.32,539.1,213.57
114,9,6,4447.58,3416.52,3332.7,1.0252,0.2318,67,0.1529,955.96,0.0,0,0,1,46.98,996.46,136.65,636.55,397.68,118.83,59.97,91.7,89.37,591.58,250.75
114,10,7,4289.01,3346.83,3332.7,1.0042,0.2197,57,0.113,478.08,0.0,0,0,1,37.07,904.81,131.71,562.51,379.8,239.65,63.42,61.67,75.7,598.91,291.58
